Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2020-03-08,Bent Over Row,50,110.2,5,73.5,162,18.9,0
2020-03-08,Bent Over Row,50,110.2,5,73.5,162,18.9,0
2020-03-08,Bent Over Row,62.5,137.8,4,73.5,162,34.6,0
2020-03-08,Bent Over Row,55,121.3,3,73.5,162,21.2,0
2020-03-08,Bent Over Row,50,110.2,5,73.5,162,18.9,0
2020-03-08,Bent Over Row,40,88.2,5,73.5,162,8.2,0
2020-03-08,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-03-08,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-03-08,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-03-08,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-03-08,Squat,85,187.4,7,73.5,162,32.5,0
2020-03-08,Squat,77.5,170.9,3,73.5,162,14.9,0
2020-03-08,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-03-08,Squat,60,132.3,3,73.5,162,4.9,0
2020-03-08,Squat,50,110.2,5,73.5,162,2.8,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,65,143.3,7,73.5,162,34,0
2020-03-08,Bench Press,57.5,126.8,3,73.5,162,14.5,0
2020-03-08,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-03-08,Bench Press,40,88.2,5,73.5,162,4,0
2020-03-05,Pull Ups,15,33.1,4,72.5,159.8,35.4,0
2020-03-05,Pull Ups,15,33.1,6,72.5,159.8,44.5,0
2020-03-05,Deadlift,80,176.4,8,72.5,159.8,16.7,0
2020-03-05,Deadlift,72.5,159.8,3,72.5,159.8,5.2,0
2020-03-05,Deadlift,67.5,148.8,5,72.5,159.8,5,0
2020-03-05,Deadlift,60,132.3,5,72.5,159.8,2.7,0
2020-03-05,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2020-03-05,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2020-03-05,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2020-03-05,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2020-03-05,Shoulder Press,42.5,93.7,3,72.5,159.8,25.6,0
2020-03-05,Shoulder Press,37.5,82.7,3,72.5,159.8,17.1,0
2020-03-05,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2020-03-05,Shoulder Press,25,55.1,5,72.5,159.8,4.8,0
2020-03-05,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2020-03-03,Dumbbell Curl,12.5,27.6,7,72.5,159.8,26.2,0
2020-03-03,Dumbbell Curl,12.5,27.6,8,72.5,159.8,27.8,0
2020-03-03,Squat,67.5,148.8,5,72.5,159.8,11.7,0
2020-03-03,Squat,67.5,148.8,5,72.5,159.8,11.7,0
2020-03-03,Squat,67.5,148.8,5,72.5,159.8,11.7,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Squat,67.5,148.8,5,72.5,159.8,11.7,0
2020-03-03,Squat,85,187.4,5,72.5,159.8,27.7,0
2020-03-03,Squat,77.5,170.9,3,72.5,159.8,16,0
2020-03-03,Squat,67.5,148.8,5,72.5,159.8,11.7,0
2020-03-03,Squat,50,110.2,5,72.5,159.8,3.1,0
2020-03-03,Squat,50,110.2,5,72.5,159.8,3.1,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Bench Press,65,143.3,5,72.5,159.8,29.3,0
2020-03-03,Bench Press,57.5,126.8,3,72.5,159.8,15.5,0
2020-03-03,Bench Press,50,110.2,5,72.5,159.8,11.4,0
2020-03-03,Bench Press,40,88.2,5,72.5,159.8,4.4,0
2020-02-27,Pull Ups,0,0,12,73.5,162,44.5,0
2020-02-27,Deadlift,55,121.3,5,73.5,162,1.6,0
2020-02-27,Deadlift,55,121.3,5,73.5,162,1.6,0
2020-02-27,Deadlift,72.5,159.8,10,73.5,162,14,0
2020-02-27,Deadlift,65,143.3,5,73.5,162,3.8,0
2020-02-27,Deadlift,55,121.3,5,73.5,162,1.6,0
2020-02-27,Deadlift,50,110.2,5,73.5,162,0.9,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,37.5,82.7,8,73.5,162,27,0
2020-02-27,Shoulder Press,35,77.2,5,73.5,162,15.7,0
2020-02-27,Shoulder Press,30,66.1,5,73.5,162,8.9,0
2020-02-27,Shoulder Press,20,44.1,5,73.5,162,1.7,0
2020-02-27,Shoulder Press,20,44.1,5,73.5,162,1.7,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,77.5,170.9,9,73.5,162,30.2,0
2020-02-25,Squat,67.5,148.8,5,73.5,162,10.9,0
2020-02-25,Squat,57.5,126.8,5,73.5,162,5.4,0
2020-02-25,Squat,50,110.2,5,73.5,162,2.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,57.5,126.8,11,73.5,162,34.8,0
2020-02-25,Bench Press,45,99.2,5,73.5,162,6.8,0
2020-02-25,Bench Press,50,110.2,5,73.5,162,10.6,0
2020-02-20,Pull Ups,15,33.1,3,73.5,162,31.2,0
2020-02-20,Pull Ups,15,33.1,3,73.5,162,31.2,0
2020-02-20,Pull Ups,0,0,12,73.5,162,44.5,0
2020-02-20,Squat,62.5,137.8,5,73.5,162,7.8,0
2020-02-20,Squat,62.5,137.8,5,73.5,162,7.8,0
2020-02-20,Squat,62.5,137.8,5,73.5,162,7.8,0
2020-02-20,Squat,80,176.4,8,73.5,162,29.8,0
2020-02-20,Squat,72.5,159.8,3,73.5,162,11.4,0
2020-02-20,Squat,62.5,137.8,3,73.5,162,5.9,0
2020-02-20,Squat,50,110.2,5,73.5,162,2.8,0
2020-02-20,Shoulder Press,32.5,71.7,5,73.5,162,12,0
2020-02-20,Shoulder Press,32.5,71.7,5,73.5,162,12,0
2020-02-20,Shoulder Press,32.5,71.7,5,73.5,162,12,0
2020-02-20,Shoulder Press,32.5,71.7,5,73.5,162,12,0
2020-02-20,Shoulder Press,32.5,71.7,5,73.5,162,12,0
2020-02-20,Shoulder Press,40,88.2,6,73.5,162,26.8,0
2020-02-20,Shoulder Press,35,77.2,3,73.5,162,12.6,0
2020-02-20,Shoulder Press,32.5,71.7,3,73.5,162,9.6,0
2020-02-20,Shoulder Press,20,44.1,5,73.5,162,1.7,0
2020-02-20,Shoulder Press,20,44.1,5,73.5,162,1.7,0
2020-02-18,Pull Ups,10,22.1,6,73,160.9,35.9,0
2020-02-18,Pull Ups,10,22.1,8,73,160.9,45.7,0
2020-02-18,Deadlift,60,132.3,5,73,160.9,2.6,0
2020-02-18,Deadlift,60,132.3,5,73,160.9,2.6,0
2020-02-18,Deadlift,60,132.3,5,73,160.9,2.6,0
2020-02-18,Deadlift,60,132.3,5,73,160.9,2.6,0
2020-02-18,Deadlift,77.5,170.9,8,73,160.9,14.2,0
2020-02-18,Deadlift,67.5,148.8,3,73,160.9,3.5,0
2020-02-18,Deadlift,60,132.3,3,73,160.9,1.9,0
2020-02-18,Deadlift,50,110.2,5,73,160.9,1,0
2020-02-18,Bench Press,47.5,104.7,5,73,160.9,8.9,0
2020-02-18,Bench Press,47.5,104.7,5,73,160.9,8.9,0
2020-02-18,Bench Press,47.5,104.7,5,73,160.9,8.9,0
2020-02-18,Bench Press,47.5,104.7,5,73,160.9,8.9,0
2020-02-18,Bench Press,47.5,104.7,5,73,160.9,8.9,0
2020-02-18,Bench Press,60,132.3,9,73,160.9,33.8,0
2020-02-18,Bench Press,55,121.3,3,73,160.9,12.6,0
2020-02-18,Bench Press,47.5,104.7,3,73,160.9,6.9,0
2020-02-16,Bent Over Row,50,110.2,8,75,165.4,24.2,0
2020-02-16,Bent Over Row,50,110.2,8,75,165.4,24.2,0
2020-02-16,Bent Over Row,60,132.3,5,75,165.4,31.5,0
2020-02-16,Bent Over Row,50,110.2,5,75,165.4,17.3,0
2020-02-16,Bent Over Row,40,88.2,5,75,165.4,7.3,0
2020-02-16,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-16,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-16,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-16,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-16,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-16,Squat,80,176.4,8,75,165.4,27.6,0
2020-02-16,Squat,75,165.4,3,75,165.4,11.8,0
2020-02-16,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-16,Squat,50,110.2,5,75,165.4,2.4,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,40,88.2,6,75,165.4,24.9,0
2020-02-16,Shoulder Press,35,77.2,3,75,165.4,11.5,0
2020-02-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-16,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-02-16,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-02-14,Pull Ups,10,22.1,7,75,165.4,40.5,0
2020-02-14,Pull Ups,10,22.1,8,75,165.4,45.6,0
2020-02-14,Squat,80,176.4,8,75,165.4,27.6,0
2020-02-14,Squat,72.5,159.8,3,75,165.4,10.2,0
2020-02-14,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-14,Squat,50,110.2,5,75,165.4,2.4,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-14,Bench Press,62.5,137.8,9,75,165.4,34.9,0
2020-02-14,Bench Press,55,121.3,3,75,165.4,10.9,0
2020-02-14,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-11,Pull Ups,0,0,7,75,165.4,24,0
2020-02-11,Pull Ups,0,0,12,75,165.4,44.9,0
2020-02-11,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-11,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-11,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-11,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-11,Deadlift,60,132.3,3,75,165.4,1.5,0
2020-02-11,Deadlift,75,165.4,8,75,165.4,10.7,0
2020-02-11,Deadlift,67.5,148.8,3,75,165.4,2.9,0
2020-02-11,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-11,Deadlift,50,110.2,3,75,165.4,0.6,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,40,88.2,6,75,165.4,24.9,0
2020-02-11,Shoulder Press,35,77.2,3,75,165.4,11.5,0
2020-02-11,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-11,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-02-11,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-02-07,Bent Over Row,50,110.2,10,75,165.4,30.3,0
2020-02-07,Bent Over Row,50,110.2,10,75,165.4,30.3,0
2020-02-07,Bent Over Row,50,110.2,10,75,165.4,30.3,0
2020-02-07,Squat,55,121.3,5,75,165.4,3.8,0
2020-02-07,Squat,55,121.3,5,75,165.4,3.8,0
2020-02-07,Squat,55,121.3,5,75,165.4,3.8,0
2020-02-07,Squat,55,121.3,5,75,165.4,3.8,0
2020-02-07,Squat,72.5,159.8,11,75,165.4,27.4,0
2020-02-07,Squat,65,143.3,5,75,165.4,8.2,0
2020-02-07,Squat,55,121.3,5,75,165.4,3.8,0
2020-02-07,Squat,50,110.2,5,75,165.4,2.4,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-07,Bench Press,55,121.3,13,75,165.4,32.8,0
2020-02-07,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-02-07,Bench Press,42.5,93.7,5,75,165.4,4.6,0
2020-02-05,Pull Ups,0,0,9,75,165.4,32.7,0
2020-02-05,Pull Ups,0,0,10,75,165.4,37.6,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,67.5,148.8,10,75,165.4,9.1,0
2020-02-05,Deadlift,60,132.3,5,75,165.4,2.1,0
2020-02-05,Deadlift,52.5,115.7,5,75,165.4,1,0
2020-02-05,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,35,77.2,10,75,165.4,25.3,0
2020-02-05,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-02-05,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-02-05,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-02-05,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-02-02,Dumbbell Row,30,66.1,12,75,165.4,51.8,0
2020-02-02,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-02,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-02,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-02,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-02,Squat,60,132.3,5,75,165.4,5.7,0
2020-02-02,Squat,77.5,170.9,8,75,165.4,24.7,0
2020-02-02,Squat,67.5,148.8,3,75,165.4,7.4,0
2020-02-02,Squat,60,132.3,3,75,165.4,4.3,0
2020-02-02,Squat,50,110.2,5,75,165.4,2.4,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,57.5,126.8,12,75,165.4,34.9,0
2020-02-02,Bench Press,52.5,115.7,3,75,165.4,9,0
2020-02-02,Bench Press,45,99.2,5,75,165.4,6,0
2020-02-02,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-30,Pull Ups,0,0,12,75,165.4,44.9,0
2020-01-30,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-30,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-30,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-30,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-30,Squat,77.5,170.9,8,75,165.4,24.7,0
2020-01-30,Squat,67.5,148.8,3,75,165.4,7.4,0
2020-01-30,Squat,60,132.3,3,75,165.4,4.3,0
2020-01-30,Squat,50,110.2,3,75,165.4,1.8,0
2020-01-30,Squat,30,66.1,5,75,165.4,0.2,1
2020-01-30,Shoulder Press,30,66.1,5,75,165.4,8,0
2020-01-30,Shoulder Press,30,66.1,5,75,165.4,8,0
2020-01-30,Shoulder Press,30,66.1,5,75,165.4,8,0
2020-01-30,Shoulder Press,30,66.1,5,75,165.4,8,0
2020-01-30,Shoulder Press,30,66.1,5,75,165.4,8,0
2020-01-30,Shoulder Press,37.5,82.7,6,75,165.4,20.2,0
2020-01-30,Shoulder Press,35,77.2,3,75,165.4,11.5,0
2020-01-30,Shoulder Press,30,66.1,3,75,165.4,6.3,0
2020-01-30,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-01-30,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-01-28,Pull Ups,0,0,10,75,165.4,37.6,0
2020-01-28,Pull Ups,0,0,10,75,165.4,37.6,0
2020-01-28,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-28,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-28,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-28,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-28,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-28,Deadlift,72.5,159.8,7,75,165.4,7.8,0
2020-01-28,Deadlift,65,143.3,4,75,165.4,2.8,0
2020-01-28,Deadlift,55,121.3,3,75,165.4,1,0
2020-01-28,Deadlift,50,110.2,3,75,165.4,0.6,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-28,Bench Press,57.5,126.8,11,75,165.4,32.4,0
2020-01-28,Bench Press,52.5,115.7,3,75,165.4,9,0
2020-01-28,Bench Press,45,99.2,5,75,165.4,6,0
2020-01-25,Pull Ups,0,0,7,75,165.4,24,0
2020-01-25,Pull Ups,0,0,13,75,165.4,48.5,0
2020-01-25,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-25,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-25,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-25,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-25,Squat,75,165.4,10,75,165.4,28.2,0
2020-01-25,Squat,67.5,148.8,3,75,165.4,7.4,0
2020-01-25,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-25,Squat,50,110.2,5,75,165.4,2.4,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,40,88.2,7,75,165.4,27.6,0
2020-01-25,Shoulder Press,35,77.2,3,75,165.4,11.5,0
2020-01-25,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-25,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-01-25,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-01-23,Deadlift,55,121.3,10,75,165.4,3.3,0
2020-01-23,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-23,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-23,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-23,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-23,Deadlift,70,154.3,8,75,165.4,7.7,0
2020-01-23,Deadlift,62.5,137.8,3,75,165.4,1.9,0
2020-01-23,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-23,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-01-23,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-01-23,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-01-23,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-01-23,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-01-23,Bench Press,50,110.2,5,75,165.4,9.5,0
2020-01-23,Bench Press,60,132.3,8,75,165.4,27.3,0
2020-01-23,Bench Press,52.5,115.7,3,75,165.4,9,0
2020-01-23,Bench Press,47.5,104.7,5,75,165.4,7.6,0
2020-01-21,Pull Ups,0,0,8,75,165.4,28,0
2020-01-21,Pull Ups,0,0,13,75,165.4,48.5,0
2020-01-21,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-21,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-21,Squat,75,165.4,8,75,165.4,22,0
2020-01-21,Squat,67.5,148.8,5,75,165.4,9.7,0
2020-01-21,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-21,Squat,50,110.2,5,75,165.4,2.4,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,40,88.2,5,75,165.4,22.5,0
2020-01-21,Shoulder Press,35,77.2,3,75,165.4,11.5,0
2020-01-21,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-21,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-01-21,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-01-18,Dumbbell Row,25,55.1,10,75,165.4,32.6,0
2020-01-18,Dumbbell Row,30,66.1,13,75,165.4,54,0
2020-01-18,Dumbbell Row,30,66.1,12,75,165.4,51.8,0
2020-01-18,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-01-18,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-01-18,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-01-18,Deadlift,50,110.2,5,75,165.4,0.8,0
2020-01-18,Deadlift,62.5,137.8,9,75,165.4,5.3,0
2020-01-18,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-18,Deadlift,47.5,104.7,5,75,165.4,0.6,0
2020-01-18,Deadlift,40,88.2,5,75,165.4,0.2,0
2020-01-18,Bench Press,65,143.3,5,75,165.4,25.7,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,55,121.3,12,75,165.4,30.4,0
2020-01-18,Bench Press,47.5,104.7,5,75,165.4,7.6,0
2020-01-18,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-18,Bench Press,35,77.2,5,75,165.4,1.9,0
2020-01-18,Bench Press,30,66.1,5,75,165.4,0.9,0
2020-01-16,Pull Ups,0,0,5,75,165.4,17.5,0
2020-01-16,Pull Ups,0,0,10,75,165.4,37.6,0
2020-01-16,Pull Ups,0,0,10,75,165.4,37.6,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,67.5,148.8,10,75,165.4,19.4,0
2020-01-16,Squat,60,132.3,5,75,165.4,5.7,0
2020-01-16,Squat,52.5,115.7,5,75,165.4,3,0
2020-01-16,Squat,40,88.2,5,75,165.4,0.8,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,35,77.2,9,75,165.4,22.6,0
2020-01-16,Shoulder Press,32.5,71.7,5,75,165.4,10.9,0
2020-01-16,Shoulder Press,27.5,60.6,5,75,165.4,5.7,0
2020-01-16,Shoulder Press,25,55.1,5,75,165.4,3.9,0
2020-01-16,Shoulder Press,20,44.1,5,75,165.4,1.5,0
2020-01-14,Pull Ups,0,0,5,75,165.4,17.5,0
2020-01-14,Pull Ups,0,0,8,75,165.4,28,0
2020-01-14,Pull Ups,0,0,10,75,165.4,37.6,0
2020-01-14,Deadlift,47.5,104.7,5,75,165.4,0.6,0
2020-01-14,Deadlift,47.5,104.7,5,75,165.4,0.6,0
2020-01-14,Deadlift,47.5,104.7,5,75,165.4,0.6,0
2020-01-14,Deadlift,62.5,137.8,8,75,165.4,4.4,0
2020-01-14,Deadlift,55,121.3,5,75,165.4,1.3,0
2020-01-14,Deadlift,47.5,104.7,5,75,165.4,0.6,0
2020-01-14,Deadlift,40,88.2,5,75,165.4,0.2,0
2020-01-14,Bench Press,40,88.2,6,75,165.4,4.1,0
2020-01-14,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-14,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-14,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-14,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-14,Bench Press,52.5,115.7,13,75,165.4,28.3,0
2020-01-14,Bench Press,47.5,104.7,5,75,165.4,7.6,0
2020-01-14,Bench Press,40,88.2,5,75,165.4,3.5,0
2020-01-14,Bench Press,35,77.2,5,75,165.4,1.9,0
2020-01-14,Bench Press,30,66.1,5,75,165.4,0.9,0
2020-01-11,Pull Ups,0,0,4,75,165.4,14.9,0
2020-01-11,Pull Ups,0,0,8,75,165.4,28,0
2020-01-11,Pull Ups,0,0,12,75,165.4,44.9,0
2020-01-11,Squat,55,121.3,5,75,165.4,3.8,0
2020-01-11,Squat,55,121.3,5,75,165.4,3.8,0
2020-01-11,Squat,55,121.3,3,75,165.4,2.8,0
2020-01-11,Squat,55,121.3,5,75,165.4,3.8,0
